product_id,line,batch_count,tray_no,position,rank
P40000087701,4,877,30,1,C
P40000087808,4,878,20,8,B
P40000087812,4,878,20,12,B
P40000087815,4,878,20,15,A
P40000087816,4,878,20,16,B
P40000087916,4,879,1,16,B
P40000088012,4,880,4,12,C
P40000088110,4,881,17,10,C
P40000088204,4,882,11,4,B
P40000088315,4,883,7,15,B
P40000088316,4,883,7,16,B
P40000088506,4,885,3,6,B
P40000088513,4,885,3,13,C
P40000088715,4,887,23,15,A
P40000088815,4,888,14,15,B
P40000088901,4,889,8,1,D
P40000089002,4,890,10,2,C
P40000089007,4,890,10,7,C
P40000089008,4,890,10,8,C
P40000089101,4,891,19,1,C
P40000089211,4,892,25,11,D
P40000089308,4,893,28,8,D
P40000089312,4,893,28,12,C
P40000089409,4,894,9,9,D
P40000089411,4,894,9,11,C
P40000089413,4,894,9,13,D
P40000089414,4,894,9,14,D
P40000089616,4,896,6,16,C
P40000089708,4,897,24,8,C
P40000089713,4,897,24,13,B
P40000089808,4,898,15,8,D
P40000089916,4,899,27,16,C
P40000090012,4,900,12,12,B
P40000090013,4,900,12,13,C
P40000090108,4,901,22,8,B
P40000090306,4,903,16,6,B
P40000090311,4,903,16,11,B
P40000090415,4,904,21,15,A
P40000090513,4,905,26,13,D
P40000090703,4,907,30,3,A
P40000090713,4,907,30,13,B
P40000090814,4,908,20,14,A
P40000090911,4,909,1,11,B
P40000091204,4,912,11,4,D
P40000091205,4,912,11,5,B
P40000091305,4,913,7,5,B
P40000091308,4,913,7,8,D
P40000091312,4,913,7,12,D
P40000091410,4,914,13,10,D
P40000091515,4,915,3,15,A
P40000091610,4,916,5,10,B
P40000091712,4,917,23,12,B
P40000091812,4,918,14,12,B
P40000091902,4,919,8,2,D
P40000091913,4,919,8,13,C
P40000092008,4,920,10,8,C
P40000092109,4,921,19,9,C
P40000092207,4,922,25,7,C
P40000092214,4,922,25,14,B
P40000092302,4,923,28,2,C
P40000092304,4,923,28,4,C
P40000092314,4,923,28,14,B
P40000092408,4,924,9,8,D
P40000092411,4,924,9,11,D
P40000092510,4,925,2,10,C
P40000092601,4,926,6,1,C
P40000092607,4,926,6,7,A
P40000092712,4,927,24,12,C
P40000092811,4,928,15,11,C
P40000092902,4,929,27,2,A
P40000092910,4,929,27,10,A
P40000093001,4,930,12,1,C
P40000093108,4,931,22,8,B
P40000093211,4,932,29,11,B
P40000093215,4,932,29,15,A
P40000093216,4,932,29,16,C
P40000093412,4,934,21,12,B
P40000093414,4,934,21,14,B
P40000093415,4,934,21,15,C
P40000093505,4,935,26,5,C
P40000093511,4,935,26,11,B
P40000093604,4,936,18,4,C
P40000093613,4,936,18,13,B
P40000093705,4,937,30,5,C
P40000093910,4,939,1,10,C
P40000094113,4,941,17,13,B
P40000094116,4,941,17,16,B
P40000094212,4,942,11,12,B
P40000094302,4,943,7,2,A
P40000094306,4,943,7,6,A
P40000094405,4,944,13,5,C
P40000094415,4,944,13,15,B
P40000094504,4,945,3,4,B
P40000094513,4,945,3,13,B
P40000094515,4,945,3,15,A
P40000094701,4,947,23,1,C
P40000094712,4,947,23,12,B
P40000094815,4,948,14,15,A
P40000094816,4,948,14,16,B
P40000094904,4,949,8,4,B
P40000095015,4,950,10,15,A
P40000095203,4,952,25,3,B
P40000095213,4,952,25,13,B
P40000095306,4,953,28,6,C
P40000095504,4,955,2,4,C
P40000095603,4,956,6,3,A
P40000095714,4,957,24,14,B
P40000095715,4,957,24,15,C
P40000095905,4,959,27,5,B
P40000096005,4,960,12,5,D
P40000096006,4,960,12,6,D
P40000096105,4,961,22,5,B
P40000096116,4,961,22,16,B
P40000096210,4,962,29,10,B
P40000096214,4,962,29,14,B
P40000096401,4,964,21,1,C
P40000096512,4,965,26,12,C
P40000096601,4,966,18,1,B
P40000096707,4,967,30,7,A
P40000096710,4,967,30,10,B
P40000096813,4,968,20,13,C
P40000096915,4,969,1,15,A
P40000097110,4,971,17,10,A
P40000097311,4,973,7,11,B
P40000097408,4,974,13,8,D
P40000097412,4,974,13,12,B
P40000097415,4,974,13,15,A
P40000097513,4,975,3,13,C
P40000097605,4,976,5,5,B
P40000097608,4,976,5,8,C
P40000097615,4,976,5,15,A
P40000097814,4,978,14,14,C
P40000097904,4,979,8,4,C
P40000097915,4,979,8,15,C
P40000098007,4,980,10,7,C
P40000098116,4,981,19,16,C
P40000098207,4,982,25,7,C
P40000098311,4,983,28,11,C
P40000098604,4,986,6,4,B
P40000098611,4,986,6,11,B
P40000098702,4,987,24,2,B
P40000098703,4,987,24,3,B
P40000098816,4,988,15,16,C
P40000098907,4,989,27,7,B
P40000099010,4,990,12,10,B
P40000099016,4,990,12,16,C
P40000099201,4,992,29,1,C
P40000099315,4,993,16,15,B
P40000099509,4,995,26,9,C
P40000099601,4,996,18,1,D
P40000099602,4,996,18,2,A
P40000099708,4,997,30,8,D
P40000099814,4,998,20,14,B
P40000100001,4,1000,4,1,C
P40000100006,4,1000,4,6,C
P40000100009,4,1000,4,9,B
P40000100101,4,1001,17,1,B
P40000100201,4,1002,11,1,C
P40000100204,4,1002,11,4,A
P40000100210,4,1002,11,10,A
P40000100302,4,1003,7,2,A
P40000100306,4,1003,7,6,A
P40000100608,4,1006,5,8,A
P40000101011,4,1010,10,11,B
P40000101202,4,1012,25,2,C
P40000101211,4,1012,25,11,A
P40000101302,4,1013,28,2,B
P40000101506,4,1015,2,6,B
P40000101513,4,1015,2,13,A
P40000101601,4,1016,6,1,B
P40000101612,4,1016,6,12,A
P40000101802,4,1018,15,2,A
P40000101805,4,1018,15,5,A
P40000101808,4,1018,15,8,B
P40000101906,4,1019,27,6,A
P40000101914,4,1019,27,14,A
P40000102107,4,1021,22,7,A
P40000102108,4,1021,22,8,C
P40000102202,4,1022,29,2,C
P40000102213,4,1022,29,13,B
P40000102303,4,1023,16,3,A
P40000102411,4,1024,21,11,C
P40000102603,4,1026,18,3,A
P40000102814,4,1028,20,14,A
P40000102815,4,1028,20,15,A
P40000102906,4,1029,1,6,A
P40000102913,4,1029,1,13,C
P40000103003,4,1030,4,3,D
P40000103008,4,1030,4,8,B
P40000103104,4,1031,17,4,B
P40000103304,4,1033,7,4,C
P40000103310,4,1033,7,10,D
P40000103314,4,1033,7,14,C
P40000103401,4,1034,13,1,B
P40000103405,4,1034,13,5,B
P40000103505,4,1035,3,5,A
P40000103907,4,1039,8,7,A
P40000104012,4,1040,10,12,C
P40000104016,4,1040,10,16,A
P40000104109,4,1041,19,9,C
P40000104201,4,1042,25,1,A
P40000104304,4,1043,28,4,B
P40000104310,4,1043,28,10,A
P40000104315,4,1043,28,15,D
P40000104415,4,1044,9,15,A
P40000104514,4,1045,2,14,A
P40000104603,4,1046,6,3,A
P40000104604,4,1046,6,4,A
P40000104608,4,1046,6,8,A
P40000104609,4,1046,6,9,B
P40000104615,4,1046,6,15,A
P40000104702,4,1047,24,2,A
P40000104709,4,1047,24,9,A
P40000104806,4,1048,15,6,A
P40000104812,4,1048,15,12,B
P40000104901,4,1049,27,1,D
P40000104909,4,1049,27,9,B
P40000105002,4,1050,12,2,C
P40000105003,4,1050,12,3,A
P40000105004,4,1050,12,4,B
P40000105009,4,1050,12,9,D
P40000105010,4,1050,12,10,C
P40000105112,4,1051,22,12,B
P40000105204,4,1052,29,4,A
P40000105303,4,1053,16,3,A
P40000105513,4,1055,26,13,B
P40000105610,4,1056,18,10,A
P40000105615,4,1056,18,15,A
P40000105701,4,1057,30,1,B
P40000105702,4,1057,30,2,A
P40000105812,4,1058,20,12,A
P40000106006,4,1060,4,6,C
P40000106007,4,1060,4,7,D
P40000106213,4,1062,11,13,A
P40000106311,4,1063,7,11,B
P40000106508,4,1065,3,8,C
P40000106510,4,1065,3,10,A
P40000106704,4,1067,23,4,B
P40000106711,4,1067,23,11,A
P40000106814,4,1068,14,14,B
P40000106906,4,1069,8,6,D
P40000107003,4,1070,10,3,A
P40000107007,4,1070,10,7,B
P40000107008,4,1070,10,8,B
P40000107012,4,1070,10,12,B
P40000107214,4,1072,25,14,A
P40000107215,4,1072,25,15,A
P40000107303,4,1073,28,3,D
P40000107501,4,1075,2,1,B
P40000107507,4,1075,2,7,B
P40000107508,4,1075,2,8,C
P40000107509,4,1075,2,9,A
P40000107510,4,1075,2,10,A
P40000107514,4,1075,2,14,A
P40000107515,4,1075,2,15,A
P40000107915,4,1079,27,15,A
P40000108103,4,1081,22,3,A
P40000108202,4,1082,29,2,C
P40000108206,4,1082,29,6,B
P40000108213,4,1082,29,13,B
P40000108501,4,1085,26,1,A
P40000108509,4,1085,26,9,A
P40000108512,4,1085,26,12,B
P40000108703,4,1087,30,3,B
P40000108707,4,1087,30,7,B
P40000108811,4,1088,20,11,A
P40000108907,4,1089,1,7,A
P40000108908,4,1089,1,8,A
P40000108909,4,1089,1,9,B
P40000109007,4,1090,4,7,C
P40000109008,4,1090,4,8,B
P40000109209,4,1092,11,9,A
P40000109304,4,1093,7,4,B
P40000109306,4,1093,7,6,B
P40000109408,4,1094,13,8,A
P40000109511,4,1095,3,11,A
P40000109615,4,1096,5,15,B
P40000109807,4,1098,14,7,B
P40000109816,4,1098,14,16,B
P40000109912,4,1099,8,12,B
P40000110015,4,1100,10,15,A
P40000110112,4,1101,19,12,A
P40000110113,4,1101,19,13,B
P40000110115,4,1101,19,15,A
P40000110204,4,1102,25,4,C
P40000110208,4,1102,25,8,D
P40000110210,4,1102,25,10,B
P40000110309,4,1103,28,9,C
P40000110406,4,1104,9,6,A
P40000110410,4,1104,9,10,A
P40000110415,4,1104,9,15,A
P40000110508,4,1105,2,8,C
P40000110605,4,1106,6,5,B
P40000110608,4,1106,6,8,B
P40000110803,4,1108,15,3,C
P40000110809,4,1108,15,9,A
P40000110901,4,1109,27,1,B
P40000111007,4,1110,12,7,A
P40000111014,4,1110,12,14,A
P40000111103,4,1111,22,3,B
P40000111307,4,1113,16,7,A
P40000111501,4,1115,26,1,B
P40000111509,4,1115,26,9,B
P40000111510,4,1115,26,10,B
P40000111602,4,1116,18,2,A
P40000111707,4,1117,30,7,A
P40000111806,4,1118,20,6,B
P40000111810,4,1118,20,10,B
P40000111811,4,1118,20,11,B
P40000111909,4,1119,1,9,B
P40000112001,4,1120,4,1,A
P40000112007,4,1120,4,7,B
P40000112202,4,1122,11,2,C
P40000112301,4,1123,7,1,A
P40000112306,4,1123,7,6,A
P40000112309,4,1123,7,9,B
P40000112403,4,1124,13,3,A
P40000112413,4,1124,13,13,B
P40000112603,4,1126,5,3,B
P40000112706,4,1127,23,6,A
P40000112707,4,1127,23,7,A
P40000112803,4,1128,14,3,B
P40000112901,4,1129,8,1,C
P40000112903,4,1129,8,3,B
P40000112911,4,1129,8,11,B
P40000112914,4,1129,8,14,A
P40000113001,4,1130,10,1,C
P40000113107,4,1131,19,7,A
P40000113114,4,1131,19,14,A
P40000113216,4,1132,25,16,B
P40000113303,4,1133,28,3,B
P40000113310,4,1133,28,10,B
P40000113506,4,1135,2,6,A
P40000113609,4,1136,6,9,C
P40000113615,4,1136,6,15,B
P40000113801,4,1138,15,1,C
P40000113906,4,1139,27,6,A
P40000113909,4,1139,27,9,A
P40000114101,4,1141,22,1,A
P40000114313,4,1143,16,13,B
P40000114408,4,1144,21,8,A
P40000114501,4,1145,26,1,B
P40000114504,4,1145,26,4,B
P40000114508,4,1145,26,8,D
P40000115006,4,1150,4,6,A
P40000115111,4,1151,17,11,B
P40000115116,4,1151,17,16,A
P40000115208,4,1152,11,8,B
P40000115215,4,1152,11,15,A
P40000115310,4,1153,7,10,C
P40000115312,4,1153,7,12,B
P40000115403,4,1154,13,3,A
P40000115408,4,1154,13,8,A
P40000115411,4,1154,13,11,B
P40000115501,4,1155,3,1,C
P40000115611,4,1156,5,11,A
P40000115703,4,1157,23,3,A
P40000115807,4,1158,14,7,A
P40000116009,4,1160,10,9,C
P40000116012,4,1160,10,12,B
P40000116105,4,1161,19,5,C
P40000116108,4,1161,19,8,A
P40000116109,4,1161,19,9,C
P40000116214,4,1162,25,14,A
P40000116307,4,1163,28,7,C
P40000116403,4,1164,9,3,B
P40000116514,4,1165,2,14,A
P40000116516,4,1165,2,16,B
P40000116602,4,1166,6,2,C
P40000116610,4,1166,6,10,B
P40000116812,4,1168,15,12,C
P40000116905,4,1169,27,5,C
P40000116915,4,1169,27,15,A
P40000117005,4,1170,12,5,D
P40000117006,4,1170,12,6,D
P40000117007,4,1170,12,7,B
P40000117111,4,1171,22,11,A
P40000117212,4,1172,29,12,A
P40000117304,4,1173,16,4,B
P40000117407,4,1174,21,7,A
P40000117409,4,1174,21,9,D
P40000117410,4,1174,21,10,D
P40000117501,4,1175,26,1,B
P40000117502,4,1175,26,2,C
P40000117506,4,1175,26,6,A
P40000117601,4,1176,18,1,A
P40000117901,4,1179,1,1,B
P40000117902,4,1179,1,2,A
P40000118003,4,1180,4,3,B
P40000118006,4,1180,4,6,A
P40000118016,4,1180,4,16,B
P40000118104,4,1181,17,4,B
P40000118109,4,1181,17,9,A
P40000118113,4,1181,17,13,A
P40000118202,4,1182,11,2,B
P40000118216,4,1182,11,16,A
P40000118315,4,1183,7,15,B
P40000118316,4,1183,7,16,C
P40000118401,4,1184,13,1,C
P40000118702,4,1187,23,2,C
P40000118704,4,1187,23,4,B
P40000118805,4,1188,14,5,B
P40000118904,4,1189,8,4,B
P40000118905,4,1189,8,5,B
P40000119007,4,1190,10,7,C
P40000119202,4,1192,25,2,B
P40000119306,4,1193,28,6,D
P40000119411,4,1194,9,11,D
P40000119509,4,1195,2,9,B
P40000119510,4,1195,2,10,A
P40000119511,4,1195,2,11,C
P40000119603,4,1196,6,3,A
P40000119609,4,1196,6,9,A
P40000119716,4,1197,24,16,B
P40000119813,4,1198,15,13,C
P40000120008,4,1200,12,8,B
P40000120113,4,1201,22,13,B
P40000120114,4,1201,22,14,A
P40000120202,4,1202,29,2,A
P40000120205,4,1202,29,5,B
P40000120211,4,1202,29,11,A
P40000120402,4,1204,21,2,B
P40000120410,4,1204,21,10,C
P40000120513,4,1205,26,13,B
P40000120601,4,1206,18,1,A
P40000120607,4,1206,18,7,A
P40000120704,4,1207,30,4,B
P40000120708,4,1207,30,8,A
P40000120807,4,1208,20,7,B
P40000120809,4,1208,20,9,A
P40000120816,4,1208,20,16,C
P40000121004,4,1210,4,4,C
P40000121010,4,1210,4,10,B
P40000121013,4,1210,4,13,B
P40000121103,4,1211,17,3,A
P40000121106,4,1211,17,6,A
P40000121215,4,1212,11,15,B
P40000121510,4,1215,3,10,D
P40000121602,4,1216,5,2,B
P40000121603,4,1216,5,3,D
P40000121607,4,1216,5,7,D
P40000121610,4,1216,5,10,B
P40000121813,4,1218,14,13,B
P40000121912,4,1219,8,12,B
P40000121913,4,1219,8,13,C
P40000122005,4,1220,10,5,B
P40000122006,4,1220,10,6,B
P40000122302,4,1223,28,2,A
P40000122310,4,1223,28,10,A
P40000122401,4,1224,9,1,C
P40000122404,4,1224,9,4,C
P40000122408,4,1224,9,8,D
P40000122803,4,1228,15,3,B
P40000122904,4,1229,27,4,C
P40000122905,4,1229,27,5,A
P40000123107,4,1231,22,7,A
P40000123110,4,1231,22,10,A
P40000123312,4,1233,16,12,C
P40000123405,4,1234,21,5,C
P40000123408,4,1234,21,8,B
P40000123514,4,1235,26,14,A
P40000123601,4,1236,18,1,B
P40000123608,4,1236,18,8,B
P40000123713,4,1237,30,13,C
P40000123902,4,1239,1,2,A
P40000123905,4,1239,1,5,B
P40000123911,4,1239,1,11,B
P40000123916,4,1239,1,16,B
P40000124006,4,1240,4,6,D
P40000124112,4,1241,17,12,B
P40000124203,4,1242,11,3,A
P40000124305,4,1243,7,5,D
P40000124402,4,1244,13,2,B
P40000124706,4,1247,23,6,A
P40000124903,4,1249,8,3,B
P40000124904,4,1249,8,4,D
P40000125004,4,1250,10,4,C
P40000125112,4,1251,19,12,C
P40000125214,4,1252,25,14,A
P40000125215,4,1252,25,15,A
P40000125216,4,1252,25,16,C
P40000125302,4,1253,28,2,A
P40000125715,4,1257,24,15,A
P40000125813,4,1258,15,13,B
P40000126012,4,1260,12,12,A
P40000126013,4,1260,12,13,A
P40000126101,4,1261,22,1,B
P40000126105,4,1261,22,5,C
P40000126304,4,1263,16,4,C
P40000126411,4,1264,21,11,A
P40000126412,4,1264,21,12,A
P40000126509,4,1265,26,9,B
P40000126612,4,1266,18,12,B
P40000126705,4,1267,30,5,D
P40000126711,4,1267,30,11,B
P40000126801,4,1268,20,1,B
P40000126816,4,1268,20,16,A
P40000126904,4,1269,1,4,B
P40000127008,4,1270,4,8,D
P40000127108,4,1271,17,8,C
P40000127216,4,1272,11,16,A
P40000127312,4,1273,7,12,A
P40000127314,4,1273,7,14,A
P40000127416,4,1274,13,16,B
P40000127505,4,1275,3,5,B
P40000127902,4,1279,8,2,B
P40000127908,4,1279,8,8,B
P40000128012,4,1280,10,12,C
P40000128113,4,1281,19,13,C
P40000128115,4,1281,19,15,A
P40000128203,4,1282,25,3,B
P40000128210,4,1282,25,10,A
P40000128310,4,1283,28,10,B
P40000128316,4,1283,28,16,C
P40000128405,4,1284,9,5,B
P40000128408,4,1284,9,8,C
P40000128415,4,1284,9,15,A
P40000128502,4,1285,2,2,A
P40000128509,4,1285,2,9,B
P40000128514,4,1285,2,14,A
P40000128602,4,1286,6,2,B
P40000128610,4,1286,6,10,A
P40000128612,4,1286,6,12,B
P40000128808,4,1288,15,8,C
P40000128914,4,1289,27,14,B
P40000129013,4,1290,12,13,C
P40000129106,4,1291,22,6,B
P40000129114,4,1291,22,14,D
P40000129116,4,1291,22,16,A
P40000129206,4,1292,29,6,B
P40000129216,4,1292,29,16,A
P40000129307,4,1293,16,7,A
P40000129416,4,1294,21,16,B
P40000129505,4,1295,26,5,C
P40000129612,4,1296,18,12,C
P40000129910,4,1299,1,10,C
P40000129913,4,1299,1,13,A
P40000130107,4,1301,17,7,B
P40000130111,4,1301,17,11,A
P40000130113,4,1301,17,13,C
P40000130212,4,1302,11,12,A
P40000130214,4,1302,11,14,A
P40000130502,4,1305,3,2,B
P40000130505,4,1305,3,5,B
P40000130704,4,1307,23,4,B
P40000130804,4,1308,14,4,A
P40000130904,4,1309,8,4,D
P40000131101,4,1311,19,1,C
P40000131110,4,1311,19,10,C
P40000131112,4,1311,19,12,B
P40000131212,4,1312,25,12,C
P40000131216,4,1312,25,16,C
P40000131405,4,1314,9,5,C
P40000131511,4,1315,2,11,B
P40000131516,4,1315,2,16,C
P40000131711,4,1317,24,11,D
P40000131713,4,1317,24,13,A
P40000131716,4,1317,24,16,C
P40000132011,4,1320,12,11,A
P40000132106,4,1321,22,6,A
P40000132109,4,1321,22,9,B
P40000132213,4,1322,29,13,A
P40000132303,4,1323,16,3,A
P40000132403,4,1324,21,3,C
P40000132707,4,1327,30,7,B
P40000132714,4,1327,30,14,B
P40000132813,4,1328,20,13,A
P40000132816,4,1328,20,16,A
P40000132911,4,1329,1,11,A
P40000133006,4,1330,4,6,C
P40000133112,4,1331,17,12,B
P40000133208,4,1332,11,8,A
P40000133307,4,1333,7,7,B
P40000133502,4,1335,3,2,D
P40000133613,4,1336,5,13,A
P40000133701,4,1337,23,1,B
P40000133714,4,1337,23,14,A
P40000133807,4,1338,14,7,B
P40000133811,4,1338,14,11,B
P40000133914,4,1339,8,14,D
P40000134004,4,1340,10,4,A
P40000134008,4,1340,10,8,A
P40000134012,4,1340,10,12,C
P40000134205,4,1342,25,5,D
P40000134303,4,1343,28,3,C
P40000134410,4,1344,9,10,B
P40000134509,4,1345,2,9,A
P40000134514,4,1345,2,14,A
P40000134801,4,1348,15,1,B
P40000134811,4,1348,15,11,C
P40000135104,4,1351,22,4,C
P40000135105,4,1351,22,5,C
P40000135109,4,1351,22,9,D
P40000135115,4,1351,22,15,A
P40000135203,4,1352,29,3,A
P40000135216,4,1352,29,16,A
P40000135413,4,1354,21,13,B
P40000135507,4,1355,26,7,A
P40000135604,4,1356,18,4,B
P40000135611,4,1356,18,11,A
P40000135701,4,1357,30,1,D
P40000135704,4,1357,30,4,A
P40000135906,4,1359,1,6,B
P40000136013,4,1360,4,13,A
P40000136106,4,1361,17,6,B
P40000136210,4,1362,11,10,A
P40000136302,4,1363,7,2,A
P40000136309,4,1363,7,9,C
P40000136311,4,1363,7,11,B
P40000136706,4,1367,23,6,A
P40000136803,4,1368,14,3,C
P40000136809,4,1368,14,9,A
P40000136812,4,1368,14,12,B
P40000137002,4,1370,10,2,B
P40000137011,4,1370,10,11,B
P40000137101,4,1371,19,1,B
P40000137109,4,1371,19,9,C
P40000137112,4,1371,19,12,B
P40000137210,4,1372,25,10,B
P40000137211,4,1372,25,11,A
P40000137405,4,1374,9,5,C
P40000137413,4,1374,9,13,B
P40000137608,4,1376,6,8,A
P40000137702,4,1377,24,2,A
P40000137916,4,1379,27,16,B
P40000138014,4,1380,12,14,D
P40000138204,4,1382,29,4,A
P40000138604,4,1386,18,4,B
P40000138609,4,1386,18,9,C
P40000138611,4,1386,18,11,C
P40000138614,4,1386,18,14,B
P40000138703,4,1387,30,3,A
P40000138809,4,1388,20,9,A
P40000138816,4,1388,20,16,C
P40000139012,4,1390,4,12,C
P40000139108,4,1391,17,8,A
P40000139111,4,1391,17,11,A
P40000139203,4,1392,11,3,A
P40000139204,4,1392,11,4,B
P40000139209,4,1392,11,9,A
P40000139512,4,1395,3,12,C
P40000139514,4,1395,3,14,A
P40000139715,4,1397,23,15,A
P40000139814,4,1398,14,14,B
P40000140008,4,1400,10,8,C
P40000140101,4,1401,19,1,D
P40000140105,4,1401,19,5,B
P40000140115,4,1401,19,15,B
P40000140510,4,1405,2,10,B
P40000140601,4,1406,6,1,A
P40000140606,4,1406,6,6,A
P40000140609,4,1406,6,9,A
P40000140705,4,1407,24,5,C
P40000140803,4,1408,15,3,A
P40000140813,4,1408,15,13,A
P40000141014,4,1410,12,14,C
P40000141214,4,1412,29,14,A
P40000141509,4,1415,26,9,B
P40000141705,4,1417,30,5,C
P40000141708,4,1417,30,8,B
P40000141716,4,1417,30,16,A
P40000141913,4,1419,1,13,B
P40000142015,4,1420,4,15,C
P40000142206,4,1422,11,6,A
P40000142303,4,1423,7,3,B
P40000142312,4,1423,7,12,B
P40000142313,4,1423,7,13,C
P40000142603,4,1426,5,3,D
P40000142607,4,1426,5,7,D
P40000142609,4,1426,5,9,C
P40000142708,4,1427,23,8,A
P40000142714,4,1427,23,14,B
P40000142803,4,1428,14,3,A
P40000142804,4,1428,14,4,B
P40000143002,4,1430,10,2,A
P40000143013,4,1430,10,13,B
P40000143101,4,1431,19,1,B
P40000143110,4,1431,19,10,A
P40000143209,4,1432,25,9,C
P40000143216,4,1432,25,16,B
P40000143413,4,1434,9,13,C
P40000143510,4,1435,2,10,B
P40000143702,4,1437,24,2,A
P40000143805,4,1438,15,5,D
P40000143807,4,1438,15,7,B
P40000143902,4,1439,27,2,B
P40000144008,4,1440,12,8,B
P40000144015,4,1440,12,15,A
P40000144111,4,1441,22,11,A
P40000144208,4,1442,29,8,C
P40000144311,4,1443,16,11,C
P40000144407,4,1444,21,7,B
P40000144606,4,1446,18,6,A
P40000144611,4,1446,18,11,A
P40000144713,4,1447,30,13,B
P40000144801,4,1448,20,1,B
P40000144811,4,1448,20,11,A
P40000144903,4,1449,1,3,D
P40000145103,4,1451,17,3,A
P40000145104,4,1451,17,4,B
P40000145204,4,1452,11,4,A
P40000145302,4,1453,7,2,B
P40000145312,4,1453,7,12,B
P40000145402,4,1454,13,2,B
P40000145405,4,1454,13,5,C
P40000145701,4,1457,23,1,B
P40000145808,4,1458,14,8,A
P40000146005,4,1460,10,5,B
P40000146208,4,1462,25,8,B
P40000146209,4,1462,25,9,C
P40000146403,4,1464,9,3,B
P40000146405,4,1464,9,5,B
P40000146906,4,1469,27,6,A
P40000147007,4,1470,12,7,B
P40000147011,4,1470,12,11,A
P40000147015,4,1470,12,15,A
P40000147301,4,1473,16,1,B
P40000147502,4,1475,26,2,B
P40000147510,4,1475,26,10,B
P40000147703,4,1477,30,3,A
P40000147901,4,1479,1,1,D
P40000147912,4,1479,1,12,B
P40000147916,4,1479,1,16,A
P40000148008,4,1480,4,8,D
P40000148014,4,1480,4,14,C
P40000148102,4,1481,17,2,A
P40000148210,4,1482,11,10,A
P40000148214,4,1482,11,14,A
P40000148215,4,1482,11,15,A
P40000148302,4,1483,7,2,B
P40000148304,4,1483,7,4,A
P40000148702,4,1487,23,2,C
P40000148705,4,1487,23,5,C
P40000148813,4,1488,14,13,A
P40000148816,4,1488,14,16,B
P40000148902,4,1489,8,2,B
P40000148911,4,1489,8,11,B
P40000149009,4,1490,10,9,B
P40000149111,4,1491,19,11,A
P40000149202,4,1492,25,2,B
P40000149205,4,1492,25,5,B
P40000149211,4,1492,25,11,A
P40000149405,4,1494,9,5,D
P40000149406,4,1494,9,6,D
P40000149416,4,1494,9,16,C
P40000149506,4,1495,2,6,A
P40000149710,4,1497,24,10,B
P40000149911,4,1499,27,11,C
P40000150004,4,1500,12,4,A
P40000150005,4,1500,12,5,B
P40000150007,4,1500,12,7,A
P40000150015,4,1500,12,15,A
P40000150101,4,1501,22,1,B
P40000150103,4,1501,22,3,A
P40000150104,4,1501,22,4,B
P40000150303,4,1503,16,3,C
P40000150304,4,1503,16,4,C
P40000150408,4,1504,21,8,A
P40000150507,4,1505,26,7,B
P40000150803,4,1508,20,3,A
P40000150812,4,1508,20,12,C
P40000150904,4,1509,1,4,B
P40000150907,4,1509,1,7,A
P40000150913,4,1509,1,13,B
P40000151004,4,1510,4,4,D
P40000151005,4,1510,4,5,C
P40000151014,4,1510,4,14,B
P40000151111,4,1511,17,11,A
P40000151401,4,1514,13,1,D
P40000151416,4,1514,13,16,B
P40000151702,4,1517,23,2,B
P40000151705,4,1517,23,5,C
P40000151712,4,1517,23,12,A
P40000151810,4,1518,14,10,C
P40000152211,4,1522,25,11,B
P40000152302,4,1523,28,2,C
P40000152312,4,1523,28,12,C
P40000152315,4,1523,28,15,B
P40000152414,4,1524,9,14,A
P40000152515,4,1525,2,15,A
P40000152606,4,1526,6,6,A
P40000152706,4,1527,24,6,C
P40000152715,4,1527,24,15,B
P40000152805,4,1528,15,5,B
P40000152815,4,1528,15,15,A
P40000152816,4,1528,15,16,B
P40000152906,4,1529,27,6,A
P40000153112,4,1531,22,12,D
P40000153215,4,1532,29,15,A
P40000153408,4,1534,21,8,A
P40000153409,4,1534,21,9,B
P40000153412,4,1534,21,12,B
P40000153413,4,1534,21,13,D
P40000153414,4,1534,21,14,C
P40000153508,4,1535,26,8,C
P40000153602,4,1536,18,2,B
P40000153610,4,1536,18,10,B
P40000153615,4,1536,18,15,B
P40000153907,4,1539,1,7,A
P40000153912,4,1539,1,12,B
P40000154012,4,1540,4,12,B
P40000154212,4,1542,11,12,B
P40000154308,4,1543,7,8,B
P40000154412,4,1544,13,12,C
P40000154612,4,1546,5,12,C
P40000154615,4,1546,5,15,C
P40000154701,4,1547,23,1,C
P40000154709,4,1547,23,9,C
P40000154711,4,1547,23,11,A
P40000154803,4,1548,14,3,A
P40000154808,4,1548,14,8,B
P40000154916,4,1549,8,16,C
P40000155012,4,1550,10,12,D
P40000155103,4,1551,19,3,A
P40000155109,4,1551,19,9,D
P40000155209,4,1552,25,9,B
P40000155309,4,1553,28,9,C
P40000155609,4,1556,6,9,C
P40000155612,4,1556,6,12,B
P40000155714,4,1557,24,14,C
P40000155816,4,1558,15,16,C
P40000155901,4,1559,27,1,A
P40000155903,4,1559,27,3,A
P40000155906,4,1559,27,6,A
